overdose_type,overdose_type_num,deathsper100k,demographic_name,demographic_detail,demographic_detail_num,year,age_group,estimate
heroin,5,crude,gender and age group,Female: 25-34 years,3.23,2015,25-34 years,4.6
heroin,5,crude,gender and age group,Female: 25-34 years,3.23,2016,25-34 years,5.4
heroin,5,crude,gender and age group,Female: 25-34 years,3.23,2017,25-34 years,5.4
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,1999,35-44 years,0.6
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2000,35-44 years,0.5
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2001,35-44 years,0.6
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2002,35-44 years,0.6
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2003,35-44 years,0.5
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2004,35-44 years,0.5
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2005,35-44 years,0.5
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2006,35-44 years,0.4
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2007,35-44 years,0.4
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2008,35-44 years,0.7
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2009,35-44 years,0.6
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2010,35-44 years,0.6
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2011,35-44 years,0.8
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2012,35-44 years,1.1
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2013,35-44 years,1.9
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2014,35-44 years,2.6
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2015,35-44 years,3.5
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2016,35-44 years,4.1
heroin,5,crude,gender and age group,Female: 35-44 years,3.24,2017,35-44 years,4.7
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,1999,45-54 years,0.3
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2000,45-54 years,0.3
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2001,45-54 years,0.3
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2002,45-54 years,0.4
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2003,45-54 years,0.5
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2004,45-54 years,0.4
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2005,45-54 years,0.5
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2006,45-54 years,0.5
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2007,45-54 years,0.5
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2008,45-54 years,0.7
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2009,45-54 years,0.7
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2010,45-54 years,0.5
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2011,45-54 years,0.8
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2012,45-54 years,1.1
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2013,45-54 years,1.6
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2014,45-54 years,2.2
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2015,45-54 years,2.7
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2016,45-54 years,3.6
heroin,5,crude,gender and age group,Female: 45-54 years,3.25,2017,45-54 years,3.5
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,1999,55-64 years,0.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2000,55-64 years,0.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2001,55-64 years,0.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2002,55-64 years,0.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2003,55-64 years,0.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2004,55-64 years,0.1
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2005,55-64 years,0.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2006,55-64 years,0.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2007,55-64 years,0.2
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2008,55-64 years,0.2
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2009,55-64 years,0.2
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2010,55-64 years,0.3
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2011,55-64 years,0.3
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2012,55-64 years,0.4
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2013,55-64 years,0.7
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2014,55-64 years,1.0
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2015,55-64 years,1.5
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2016,55-64 years,1.9
heroin,5,crude,gender and age group,Female: 55-64 years,3.26,2017,55-64 years,2.1
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,1999,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2000,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2001,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2002,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2003,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2004,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2005,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2006,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2007,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2008,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2009,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2010,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2011,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2012,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2013,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2014,65-74 years,0.0
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2015,65-74 years,0.2
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2016,65-74 years,0.3
heroin,5,crude,gender and age group,Female: 65-74 years,3.27,2017,65-74 years,0.4
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,1999,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2000,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2001,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2002,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2003,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2004,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2005,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2006,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2007,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2008,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2009,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2010,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2011,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2012,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2013,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2014,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2015,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2016,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 75-84 years,3.28,2017,75-84 years,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,1999,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2000,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2001,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2002,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2003,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2004,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2005,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2006,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2007,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2008,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2009,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2010,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2011,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2012,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2013,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2014,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2015,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2016,85 years and over,0.0
heroin,5,crude,gender and age group,Female: 85 years and over,3.29,2017,85 years and over,0.0
all overdoses,0,age_adjusted,total,All persons,0.1,2018,All ages,20.7
all overdoses,0,age_adjusted,gender,Male,2.1,2018,All ages,27.9
all overdoses,0,age_adjusted,gender,Female,2.2,2018,All ages,13.6
all overdoses,0,age_adjusted,gender and race (single),Male: White,4.1,2018,All ages,30.1
all overdoses,0,age_adjusted,gender and race (single),Male: Black or African American,4.2,2018,All ages,31.5
all overdoses,0,age_adjusted,gender and race (single),Male: American Indian or Alaska Native,4.3,2018,All ages,20.3
all overdoses,0,age_adjusted,gender and race (single),Female: White,4.4,2018,All ages,15.3
all overdoses,0,age_adjusted,gender and race (single),Female: Black or African American,4.5,2018,All ages,11.2
all overdoses,0,age_adjusted,gender and race (single),Female: American Indian or Alaska Native,4.6,2018,All ages,13.1
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Male: Hispanic or Latino: All races,5.1,2018,All ages,16.6
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: White,5.2,2018,All ages,33.8
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2018,All ages,32.4
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2018,All ages,33.1
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: Asian,5.5,2018,All ages,4.4
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: Native Hawaiian or Other Pacific Islander,5.6,2018,All ages,17.7
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Female: Hispanic or Latino: All races,5.7,2018,All ages,5.2
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: White,5.8,2018,All ages,18.0
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: Black,5.9,2018,All ages,11.6
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.91,2018,All ages,20.7
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: Asian,5.92,2018,All ages,1.8
all overdoses,0,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: Native Hawaiian or Other Pacific Islander,5.93,2018,All ages,0.0
all overdoses,0,crude,total,All persons,0.1,2018,All ages,20.6
all overdoses,0,crude,age group,Under 15 years,1.1,2018,Under 15 years,0.2
all overdoses,0,crude,age group,15-24 years,1.2,2018,15-24 years,10.8
all overdoses,0,crude,age group,25-34 years,1.3,2018,25-34 years,35.5
all overdoses,0,crude,age group,35-44 years,1.4,2018,35-44 years,38.3
all overdoses,0,crude,age group,45-54 years,1.5,2018,45-54 years,35.3
all overdoses,0,crude,age group,55-64 years,1.6,2018,55-64 years,28.3
all overdoses,0,crude,age group,65-74 years,1.7,2018,65-74 years,10.2
all overdoses,0,crude,age group,75-84 years,1.8,2018,75-84 years,3.9
all overdoses,0,crude,age group,85 years and over,1.9,2018,85 years and over,3.8
all overdoses,0,crude,gender,Male,2.1,2018,All ages,27.9
all overdoses,0,crude,gender,Female,2.2,2018,All ages,13.5
all overdoses,0,crude,gender and age group,Male: Under 15 years,3.11,2018,Under 15 years,0.2
all overdoses,0,crude,gender and age group,Male: 15-24 years,3.12,2018,15-24 years,14.3
all overdoses,0,crude,gender and age group,Male: 25-34 years,3.13,2018,25-34 years,49.6
all overdoses,0,crude,gender and age group,Male: 35-44 years,3.14,2018,35-44 years,52.4
all overdoses,0,crude,gender and age group,Male: 45-54 years,3.15,2018,45-54 years,46.1
all overdoses,0,crude,gender and age group,Male: 55-64 years,3.16,2018,55-64 years,37.2
all overdoses,0,crude,gender and age group,Male: 65-74 years,3.17,2018,65-74 years,13.9
all overdoses,0,crude,gender and age group,Male: 75-84 years,3.18,2018,75-84 years,4.5
all overdoses,0,crude,gender and age group,Male: 85 years and over,3.19,2018,85 years and over,4.0
all overdoses,0,crude,gender and age group,Female: Under 15 years,3.21,2018,Under 15 years,0.2
all overdoses,0,crude,gender and age group,Female: 15-24 years,3.22,2018,15-24 years,7.1
all overdoses,0,crude,gender and age group,Female: 25-34 years,3.23,2018,25-34 years,20.8
all overdoses,0,crude,gender and age group,Female: 35-44 years,3.24,2018,35-44 years,24.2
all overdoses,0,crude,gender and age group,Female: 45-54 years,3.25,2018,45-54 years,24.8
all overdoses,0,crude,gender and age group,Female: 55-64 years,3.26,2018,55-64 years,19.9
all overdoses,0,crude,gender and age group,Female: 65-74 years,3.27,2018,65-74 years,7.1
all overdoses,0,crude,gender and age group,Female: 75-84 years,3.28,2018,75-84 years,3.5
all overdoses,0,crude,gender and age group,Female: 85 years and over,3.29,2018,85 years and over,3.7
any opioid,1,age_adjusted,total,All persons,0.1,2018,All ages,14.6
any opioid,1,age_adjusted,gender,Male,2.1,2018,All ages,20.1
any opioid,1,age_adjusted,gender,Female,2.2,2018,All ages,9.0
any opioid,1,age_adjusted,gender and race (single),Male: White,4.1,2018,All ages,22.3
any opioid,1,age_adjusted,gender and race (single),Male: Black or African American,4.2,2018,All ages,20.9
any opioid,1,age_adjusted,gender and race (single),Male: American Indian or Alaska Native,4.3,2018,All ages,10.6
any opioid,1,age_adjusted,gender and race (single),Female: White,4.4,2018,All ages,10.3
any opioid,1,age_adjusted,gender and race (single),Female: Black or African American,4.5,2018,All ages,7.4
any opioid,1,age_adjusted,gender and race (single),Female: American Indian or Alaska Native,4.6,2018,All ages,6.9
any opioid,1,age_adjusted,gender race (single) and ethnicity,Male: Hispanic or Latino: All races,5.1,2018,All ages,11.6
any opioid,1,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: White,5.2,2018,All ages,25.3
any opioid,1,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: Black,5.3,2018,All ages,21.5
any opioid,1,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: American Indian or Alaska Native,5.4,2018,All ages,16.8
any opioid,1,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: Asian,5.5,2018,All ages,2.1
any opioid,1,age_adjusted,gender race (single) and ethnicity,Male: Not Hispanic or Latino: Native Hawaiian or Other Pacific Islander,5.6,2018,All ages,0.0
any opioid,1,age_adjusted,gender race (single) and ethnicity,Female: Hispanic or Latino: All races,5.7,2018,All ages,3.3
any opioid,1,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: White,5.8,2018,All ages,12.2
any opioid,1,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: Black,5.9,2018,All ages,7.6
any opioid,1,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: American Indian or Alaska Native,5.91,2018,All ages,10.8
any opioid,1,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: Asian,5.92,2018,All ages,0.6
any opioid,1,age_adjusted,gender race (single) and ethnicity,Female: Not Hispanic or Latino: Native Hawaiian or Other Pacific Islander,5.93,2018,All ages,0.0
any opioid,1,crude,total,All persons,0.1,2018,All ages,14.3
any opioid,1,crude,age group,Under 15 years,1.1,2018,Under 15 years,0.1
any opioid,1,crude,age group,15-24 years,1.2,2018,15-24 years,8.4
any opioid,1,crude,age group,25-34 years,1.3,2018,25-34 years,28.1
any opioid,1,crude,age group,35-44 years,1.4,2018,35-44 years,27.7
any opioid,1,crude,age group,45-54 years,1.5,2018,45-54 years,23.0
any opioid,1,crude,age group,55-64 years,1.6,2018,55-64 years,17.2
any opioid,1,crude,age group,65-74 years,1.7,2018,65-74 years,5.7
any opioid,1,crude,age group,75-84 years,1.8,2018,75-84 years,1.4
any opioid,1,crude,age group,85 years and over,1.9,2018,85 years and over,0.9
any opioid,1,crude,gender,Male,2.1,2018,All ages,19.9
any opioid,1,crude,gender,Female,2.2,2018,All ages,8.9
any opioid,1,crude,gender and age group,Male: Under 15 years,3.11,2018,Under 15 years,0.1
